modName,chromsome,modStart,modEnd,width,strand,HEK293_abacm,HEK293_sysy,A549,CD8T,HeLa,MOLM13
m6A_63439,chr17,17394819,17394820,1,+,0,1,1,0,0,0
m6A_63440,chr17,17395096,17395097,1,+,0,1,0,0,0,0
m6A_63441,chr17,17699296,17699297,1,+,0,1,0,0,0,0
m6A_63442,chr17,17699656,17699657,1,+,0,1,0,0,0,0
m6A_63443,chr17,17700502,17700503,1,+,0,1,0,0,0,0
m6A_63444,chr17,17700632,17700633,1,+,0,1,0,0,0,0
m6A_63445,chr17,17701363,17701364,1,+,0,1,0,1,0,0
m6A_63446,chr17,17713462,17713463,1,+,0,1,0,0,0,0
m6A_63447,chr17,18087153,18087154,1,+,0,1,0,0,0,0
m6A_63448,chr17,18226417,18226418,1,+,0,1,0,1,0,0
m6A_63449,chr17,18853877,18853878,1,+,0,1,0,0,0,0
m6A_63450,chr17,19186640,19186641,1,+,0,1,1,0,0,0
m6A_63451,chr17,19186784,19186785,1,+,0,1,0,0,1,0
m6A_63452,chr17,19206309,19206310,1,+,0,1,0,0,0,0
m6A_63453,chr17,19506672,19506673,1,+,0,1,0,0,0,0
m6A_63454,chr17,20141590,20141591,1,+,0,1,0,0,0,0
m6A_63455,chr17,20200425,20200426,1,+,0,1,0,0,0,0
m6A_63456,chr17,20217593,20217594,1,+,0,1,0,0,0,0
m6A_63457,chr17,21094457,21094458,1,+,0,1,0,0,0,0
m6A_63458,chr17,21217812,21217813,1,+,0,1,0,0,0,0
m6A_63459,chr17,22021435,22021436,1,+,0,1,0,0,0,0
m6A_63460,chr17,22021614,22021615,1,+,0,1,0,0,0,0
m6A_63461,chr17,22022035,22022036,1,+,0,1,0,0,0,0
m6A_63462,chr17,26653693,26653694,1,+,0,1,1,0,1,0
m6A_63463,chr17,26672666,26672667,1,+,0,1,1,0,1,0
m6A_63464,chr17,26673377,26673378,1,+,0,1,0,0,1,0
m6A_63465,chr17,27028659,27028660,1,+,0,1,0,0,0,0
m6A_63466,chr17,27047589,27047590,1,+,0,1,0,0,0,0
m6A_63467,chr17,27076135,27076136,1,+,0,1,0,0,0,0
m6A_63468,chr17,27187677,27187678,1,+,0,1,0,0,0,0
m6A_63469,chr17,28791915,28791916,1,+,0,1,1,0,0,0
m6A_63470,chr17,28791995,28791996,1,+,0,1,1,1,0,0
m6A_63471,chr17,28849328,28849329,1,+,0,1,0,0,0,1
m6A_63472,chr17,28849412,28849413,1,+,0,1,1,0,0,1
m6A_63473,chr17,28849531,28849532,1,+,0,1,0,0,0,0
m6A_63474,chr17,28927431,28927432,1,+,0,1,0,0,0,0
m6A_63475,chr17,29652932,29652933,1,+,0,1,1,0,0,0
m6A_63476,chr17,30325795,30325796,1,+,0,1,0,0,1,0
m6A_63477,chr17,30326015,30326016,1,+,0,1,0,0,1,0
m6A_63478,chr17,30677182,30677183,1,+,0,1,0,0,0,0
m6A_63479,chr17,30696874,30696875,1,+,0,1,0,0,0,0
m6A_63480,chr17,30815182,30815183,1,+,0,1,0,0,0,0
m6A_63481,chr17,31900203,31900204,1,+,0,1,0,0,0,0
m6A_63482,chr17,33289408,33289409,1,+,0,1,0,0,1,0
m6A_63483,chr17,34136487,34136488,1,+,0,1,0,0,0,0
m6A_63484,chr17,34199739,34199740,1,+,0,1,0,0,0,0
m6A_63485,chr17,37043921,37043922,1,+,0,1,0,0,0,0
m6A_63486,chr17,37356565,37356566,1,+,0,1,0,0,0,0
m6A_63487,chr17,37618107,37618108,1,+,0,1,0,0,0,0
m6A_63488,chr17,37687160,37687161,1,+,0,1,0,1,1,0
m6A_63489,chr17,37687300,37687301,1,+,0,1,0,0,0,0
m6A_63490,chr17,37687398,37687399,1,+,0,1,1,1,1,0
m6A_63491,chr17,37819309,37819310,1,+,0,1,0,1,0,0
m6A_63492,chr17,38137059,38137060,1,+,0,1,0,0,0,0
m6A_63493,chr17,38319971,38319972,1,+,0,1,1,1,0,0
m6A_63494,chr17,38326828,38326829,1,+,0,1,1,0,1,0
m6A_63495,chr17,38375555,38375556,1,+,0,1,0,0,0,0
m6A_63496,chr17,38434676,38434677,1,+,0,1,1,0,0,0
m6A_63497,chr17,38512712,38512713,1,+,0,1,0,0,0,0
m6A_63498,chr17,39774669,39774670,1,+,0,1,0,0,0,0
m6A_63499,chr17,39780951,39780952,1,+,0,1,0,0,0,0
m6A_63500,chr17,39845141,39845142,1,+,0,1,0,0,0,0
m6A_63501,chr17,39847237,39847238,1,+,0,1,0,0,0,1
m6A_63502,chr17,39969205,39969206,1,+,0,1,0,0,0,0
m6A_63503,chr17,39978725,39978726,1,+,0,1,1,0,1,0
m6A_63504,chr17,40120398,40120399,1,+,0,1,0,0,0,0
m6A_63505,chr17,40120632,40120633,1,+,0,1,1,0,0,1
m6A_63506,chr17,40436744,40436745,1,+,0,1,0,0,0,0
m6A_63507,chr17,40557421,40557422,1,+,0,1,0,0,0,0
m6A_63508,chr17,40695993,40695994,1,+,0,1,1,0,1,0
m6A_63509,chr17,40723901,40723902,1,+,0,1,0,0,0,0
m6A_63510,chr17,40993583,40993584,1,+,0,1,1,0,1,1
m6A_63511,chr17,40993616,40993617,1,+,0,1,0,0,0,0
m6A_63512,chr17,41004567,41004568,1,+,0,1,0,0,0,0
m6A_63513,chr17,41143197,41143198,1,+,0,1,0,0,0,0
m6A_63514,chr17,41145341,41145342,1,+,0,1,0,0,0,0
m6A_63515,chr17,41150516,41150517,1,+,0,1,0,0,0,0
m6A_63516,chr17,41277626,41277627,1,+,0,1,0,0,0,0
m6A_63517,chr17,41477115,41477116,1,+,0,1,0,0,0,0
m6A_63518,chr17,41801149,41801150,1,+,0,1,0,0,0,0
m6A_63519,chr17,42015628,42015629,1,+,0,1,0,0,0,0
m6A_63520,chr17,42431853,42431854,1,+,0,1,0,0,0,0
m6A_63521,chr17,43063599,43063600,1,+,0,1,0,0,0,0
m6A_63522,chr17,43184793,43184794,1,+,0,1,0,0,1,0
m6A_63523,chr17,43185476,43185477,1,+,0,1,0,0,0,0
m6A_63524,chr17,43185614,43185615,1,+,0,1,0,0,0,0
m6A_63525,chr17,43226095,43226096,1,+,0,1,1,1,1,0
m6A_63526,chr17,43226210,43226211,1,+,0,1,1,1,0,0
m6A_63527,chr17,43226293,43226294,1,+,0,1,0,0,0,0
m6A_63528,chr17,43226513,43226514,1,+,0,1,1,0,1,0
m6A_63529,chr17,43226880,43226881,1,+,0,1,0,0,0,0
m6A_63530,chr17,43896044,43896045,1,+,0,1,0,0,0,0
m6A_63531,chr17,44104208,44104209,1,+,0,1,0,0,0,0
m6A_63532,chr17,44104710,44104711,1,+,0,1,0,0,0,0
m6A_63533,chr17,44998514,44998515,1,+,0,1,0,0,0,0
m6A_63534,chr17,45037235,45037236,1,+,0,1,0,0,0,0
m6A_63535,chr17,45436724,45436725,1,+,0,1,0,0,0,0
m6A_63536,chr17,45608345,45608346,1,+,0,1,0,0,0,0
m6A_63537,chr17,45727306,45727307,1,+,0,1,0,0,0,0
m6A_63538,chr17,46052200,46052201,1,+,0,1,0,0,0,0
m6A_63539,chr17,46052528,46052529,1,+,0,1,0,0,0,0
m6A_63540,chr17,46128210,46128211,1,+,0,1,1,1,1,0
m6A_63541,chr17,46128703,46128704,1,+,0,1,1,0,0,0
m6A_63542,chr17,46135804,46135805,1,+,0,1,0,0,0,0
m6A_63543,chr17,46136104,46136105,1,+,0,1,0,0,0,0
m6A_63544,chr17,46136506,46136507,1,+,0,1,0,0,0,0
m6A_63545,chr17,46136873,46136874,1,+,0,1,0,0,0,0
m6A_63546,chr17,46137133,46137134,1,+,0,1,0,0,0,0
m6A_63547,chr17,46137992,46137993,1,+,0,1,0,0,0,0
m6A_63548,chr17,46147982,46147983,1,+,0,1,0,0,0,0
m6A_63549,chr17,46185149,46185150,1,+,0,1,0,0,0,0
m6A_63550,chr17,46356599,46356600,1,+,0,1,0,0,0,0
m6A_63551,chr17,46678898,46678899,1,+,0,1,0,0,0,0
m6A_63552,chr17,46681587,46681588,1,+,0,1,0,0,0,0
m6A_63553,chr17,46688642,46688643,1,+,0,1,0,0,0,0
m6A_63554,chr17,46949132,46949133,1,+,0,1,0,0,0,0
m6A_63555,chr17,47073641,47073642,1,+,0,1,0,0,0,0
m6A_63556,chr17,47074586,47074587,1,+,0,1,0,0,0,0
m6A_63557,chr17,47075234,47075235,1,+,0,1,0,0,0,0
m6A_63558,chr17,47366852,47366853,1,+,0,1,0,0,0,0
m6A_63559,chr17,47471485,47471486,1,+,0,1,0,0,0,0
m6A_63560,chr17,47896043,47896044,1,+,0,1,0,0,0,0
m6A_63561,chr17,47904843,47904844,1,+,0,1,0,0,0,0
m6A_63562,chr17,48046788,48046789,1,+,0,1,0,0,0,0
m6A_63563,chr17,48560027,48560028,1,+,0,1,0,0,0,0
m6A_63564,chr17,48563061,48563062,1,+,0,1,0,1,0,0
m6A_63565,chr17,48563139,48563140,1,+,0,1,0,0,0,1
m6A_63566,chr17,48796958,48796959,1,+,0,1,0,0,0,0
m6A_63567,chr17,51500971,51500972,1,+,0,1,0,0,0,0
m6A_63568,chr17,52065598,52065599,1,+,0,1,0,0,0,0
m6A_63569,chr17,54499262,54499263,1,+,0,1,0,0,0,0
m6A_63570,chr17,55183067,55183068,1,+,0,1,1,0,0,0
m6A_63571,chr17,55184124,55184125,1,+,0,1,0,0,0,0
m6A_63572,chr17,55184170,55184171,1,+,0,1,1,0,1,0
m6A_63573,chr17,55184339,55184340,1,+,0,1,0,0,0,0
m6A_63574,chr17,55184485,55184486,1,+,0,1,1,0,1,0
m6A_63575,chr17,55377755,55377756,1,+,0,1,0,0,0,0
m6A_63576,chr17,56166701,56166702,1,+,0,1,1,1,0,0
m6A_63577,chr17,57684654,57684655,1,+,0,1,1,1,1,0
m6A_63578,chr17,58024617,58024618,1,+,0,1,1,1,1,0
m6A_63579,chr17,58740895,58740896,1,+,0,1,0,0,0,0
m6A_63580,chr17,58755252,58755253,1,+,0,1,0,0,0,0
m6A_63581,chr17,59414935,59414936,1,+,0,1,0,0,0,0
m6A_63582,chr17,59469715,59469716,1,+,0,1,0,0,0,0
m6A_63583,chr17,59469854,59469855,1,+,0,1,0,0,0,0
m6A_63584,chr17,61503756,61503757,1,+,0,1,1,0,1,0
m6A_63585,chr17,61628105,61628106,1,+,0,1,1,1,0,0
m6A_63586,chr17,61655961,61655962,1,+,0,1,0,0,0,0
m6A_63587,chr17,61685486,61685487,1,+,0,1,0,0,1,0
m6A_63588,chr17,61771236,61771237,1,+,0,1,0,0,0,0
m6A_63589,chr17,61895669,61895670,1,+,0,1,1,1,1,0
m6A_63590,chr17,62185855,62185856,1,+,0,1,0,0,0,0
m6A_63591,chr17,62915282,62915283,1,+,0,1,0,0,0,0
m6A_63592,chr17,63945788,63945789,1,+,0,1,0,0,0,0
m6A_63593,chr17,64298733,64298734,1,+,0,1,0,0,0,0
m6A_63594,chr17,65850247,65850248,1,+,0,1,1,1,0,0
m6A_63595,chr17,65850772,65850773,1,+,0,1,1,0,1,0
m6A_63596,chr17,65907403,65907404,1,+,0,1,0,1,0,0
m6A_63597,chr17,65940400,65940401,1,+,0,1,0,0,0,0
m6A_63598,chr17,66121877,66121878,1,+,0,1,0,0,0,0
m6A_63599,chr17,66130940,66130941,1,+,0,1,0,0,0,0
m6A_63600,chr17,66131033,66131034,1,+,0,1,0,0,0,0
m6A_63601,chr17,66131594,66131595,1,+,0,1,0,0,0,0
m6A_63602,chr17,66535881,66535882,1,+,0,1,0,0,0,0
m6A_63603,chr17,66915998,66915999,1,+,0,1,0,0,0,0
m6A_63604,chr17,69463985,69463986,1,+,0,1,0,0,0,0
m6A_63605,chr17,69488024,69488025,1,+,0,1,0,0,0,0
m6A_63606,chr17,71193197,71193198,1,+,0,1,0,0,0,0
m6A_63607,chr17,71228596,71228597,1,+,0,1,0,0,0,0
m6A_63608,chr17,71244836,71244837,1,+,0,1,0,0,1,0
m6A_63609,chr17,71752862,71752863,1,+,0,1,0,0,0,0
m6A_63610,chr17,72593218,72593219,1,+,0,1,0,0,0,0
m6A_63611,chr17,72648566,72648567,1,+,0,1,0,0,0,0
m6A_63612,chr17,72848337,72848338,1,+,0,1,0,0,0,0
m6A_63613,chr17,72998258,72998259,1,+,0,1,0,0,0,0
m6A_63614,chr17,73000480,73000481,1,+,0,1,0,0,0,0
m6A_63615,chr17,73004675,73004676,1,+,0,1,0,0,0,0
m6A_63616,chr17,73017095,73017096,1,+,0,1,1,0,1,0
m6A_63617,chr17,73201814,73201815,1,+,0,1,0,0,0,0
m6A_63618,chr17,73660484,73660485,1,+,0,1,0,0,0,0
m6A_63619,chr17,73702630,73702631,1,+,0,1,0,1,1,0
m6A_63620,chr17,73703040,73703041,1,+,0,1,0,0,0,0
m6A_63621,chr17,73789724,73789725,1,+,0,1,0,0,0,0
m6A_63622,chr17,73789845,73789846,1,+,0,1,1,0,1,0
m6A_63623,chr17,74267234,74267235,1,+,0,1,0,0,0,0
m6A_63624,chr17,74487108,74487109,1,+,0,1,0,0,0,0
m6A_63625,chr17,74557749,74557750,1,+,0,1,0,0,0,0
m6A_63626,chr17,74706048,74706049,1,+,0,1,0,0,0,0
m6A_63627,chr17,74722920,74722921,1,+,0,1,0,0,0,0
m6A_63628,chr17,74774480,74774481,1,+,0,1,0,0,0,0
m6A_63629,chr17,76045754,76045755,1,+,0,1,0,0,0,0
m6A_63630,chr17,76048010,76048011,1,+,0,1,0,0,0,0
m6A_63631,chr17,76168069,76168070,1,+,0,1,0,0,0,0
m6A_63632,chr17,76203176,76203177,1,+,0,1,0,0,0,0
m6A_63633,chr17,76223080,76223081,1,+,0,1,0,0,0,0
m6A_63634,chr17,76399887,76399888,1,+,0,1,0,0,0,1
m6A_63635,chr17,76399957,76399958,1,+,0,1,0,0,0,0
m6A_63636,chr17,76417409,76417410,1,+,0,1,0,0,0,0
m6A_63637,chr17,76669665,76669666,1,+,0,1,0,0,0,0
m6A_63638,chr17,76724079,76724080,1,+,0,1,0,0,0,0
m6A_63639,chr17,76936984,76936985,1,+,0,1,0,0,0,0
m6A_63640,chr17,77046911,77046912,1,+,0,1,0,0,0,0
m6A_63641,chr17,77084189,77084190,1,+,0,1,0,0,0,0
m6A_63642,chr17,77196793,77196794,1,+,0,1,0,0,0,0
m6A_63643,chr17,77414867,77414868,1,+,0,1,0,0,0,0
m6A_63644,chr17,77674143,77674144,1,+,0,1,0,0,0,0
m6A_63645,chr17,77758121,77758122,1,+,0,1,0,0,1,0
m6A_63646,chr17,77758209,77758210,1,+,0,1,0,0,0,0
m6A_63647,chr17,77758311,77758312,1,+,0,1,0,0,0,0
m6A_63648,chr17,77758527,77758528,1,+,0,1,1,0,1,0
m6A_63649,chr17,77758644,77758645,1,+,0,1,0,0,1,0
m6A_63650,chr17,77758716,77758717,1,+,0,1,1,0,1,0
m6A_63651,chr17,77758932,77758933,1,+,0,1,0,0,0,0
m6A_63652,chr17,77758989,77758990,1,+,0,1,0,0,0,0
m6A_63653,chr17,77759018,77759019,1,+,0,1,0,0,0,0
m6A_63654,chr17,77759697,77759698,1,+,0,1,0,0,0,0
m6A_63655,chr17,77904494,77904495,1,+,0,1,0,0,0,0
m6A_63656,chr17,78057591,78057592,1,+,0,1,0,0,0,0
m6A_63657,chr17,78113217,78113218,1,+,0,1,0,0,0,0
m6A_63658,chr17,78125636,78125637,1,+,0,1,0,0,0,0
m6A_63659,chr17,78211074,78211075,1,+,0,1,0,0,0,0
m6A_63660,chr17,78251757,78251758,1,+,0,1,0,0,0,0
m6A_63661,chr17,78519405,78519406,1,+,0,1,0,0,0,0
m6A_63662,chr17,78609722,78609723,1,+,0,1,0,0,0,0
m6A_63663,chr17,78939247,78939248,1,+,0,1,1,0,1,0
m6A_63664,chr17,78939568,78939569,1,+,0,1,0,0,1,0
m6A_63665,chr17,78973866,78973867,1,+,0,1,0,1,1,1
m6A_63666,chr17,78974383,78974384,1,+,0,1,0,0,0,0
m6A_63667,chr17,79000187,79000188,1,+,0,1,0,0,0,0
m6A_63668,chr17,79086343,79086344,1,+,0,1,0,0,0,0
m6A_63669,chr17,79217021,79217022,1,+,0,1,0,0,0,0
m6A_63670,chr17,79218735,79218736,1,+,0,1,0,0,0,0
m6A_63671,chr17,79218936,79218937,1,+,0,1,0,0,0,0
m6A_63672,chr17,79409571,79409572,1,+,0,1,0,0,0,0
m6A_63673,chr17,79414625,79414626,1,+,0,1,0,0,0,0
m6A_63674,chr17,79668876,79668877,1,+,0,1,0,0,0,0
m6A_63675,chr17,79670399,79670400,1,+,0,1,0,0,0,0
m6A_63676,chr17,79858107,79858108,1,+,0,1,0,0,0,0
m6A_63677,chr17,79988809,79988810,1,+,0,1,0,0,0,0
m6A_63678,chr17,80559370,80559371,1,+,0,1,0,0,1,0
m6A_63679,chr17,80559406,80559407,1,+,0,1,0,0,0,0
m6A_63680,chr17,80559473,80559474,1,+,0,1,1,1,1,0
m6A_63681,chr17,80559712,80559713,1,+,0,1,1,0,1,0
m6A_63682,chr17,80560037,80560038,1,+,0,1,0,0,0,0
m6A_63683,chr17,80560152,80560153,1,+,0,1,1,0,0,0
m6A_63684,chr17,80560586,80560587,1,+,0,1,1,0,1,0
m6A_63685,chr17,80561002,80561003,1,+,0,1,0,0,1,0
m6A_63686,chr17,80561336,80561337,1,+,0,1,0,0,0,0
m6A_63687,chr17,80605512,80605513,1,+,0,1,0,0,0,0
m6A_63688,chr17,80693423,80693424,1,+,0,1,0,0,0,0
m6A_63689,chr17,81091925,81091926,1,+,0,1,0,0,0,0
m6A_63690,chr17,201771,201772,1,-,0,1,0,0,0,0
m6A_63691,chr17,418219,418220,1,-,0,1,0,1,0,0
m6A_63692,chr17,422090,422091,1,-,0,1,0,0,0,0
m6A_63693,chr17,647889,647890,1,-,0,1,0,0,0,0
m6A_63694,chr17,648242,648243,1,-,0,1,1,1,1,1
m6A_63695,chr17,648878,648879,1,-,0,1,0,0,0,0
m6A_63696,chr17,648977,648978,1,-,0,1,0,0,0,0
m6A_63697,chr17,649396,649397,1,-,0,1,0,0,1,1
m6A_63698,chr17,650482,650483,1,-,0,1,1,1,1,0
m6A_63699,chr17,650540,650541,1,-,0,1,1,0,1,0
m6A_63700,chr17,685410,685411,1,-,0,1,0,0,0,0
m6A_63701,chr17,907358,907359,1,-,0,1,1,0,0,0
m6A_63702,chr17,909210,909211,1,-,0,1,1,0,0,0
m6A_63703,chr17,1303499,1303500,1,-,0,1,0,0,0,0
m6A_63704,chr17,1359274,1359275,1,-,0,1,1,0,0,0
m6A_63705,chr17,1359525,1359526,1,-,0,1,0,0,0,0
m6A_63706,chr17,1577825,1577826,1,-,0,1,1,0,0,1
m6A_63707,chr17,1619090,1619091,1,-,0,1,0,0,0,0
m6A_63708,chr17,1703868,1703869,1,-,0,1,1,0,1,0
m6A_63709,chr17,1808145,1808146,1,-,0,1,0,0,0,0
m6A_63710,chr17,1933629,1933630,1,-,0,1,0,0,0,0
m6A_63711,chr17,2202509,2202510,1,-,0,1,0,0,0,0
m6A_63712,chr17,2202613,2202614,1,-,0,1,0,1,0,0
m6A_63713,chr17,2323486,2323487,1,-,0,1,0,1,0,0
m6A_63714,chr17,3531263,3531264,1,-,0,1,0,0,0,0
m6A_63715,chr17,3627794,3627795,1,-,0,1,0,0,0,0
m6A_63716,chr17,3654379,3654380,1,-,0,1,0,0,0,0
m6A_63717,chr17,3715764,3715765,1,-,0,1,0,0,0,0
m6A_63718,chr17,4067716,4067717,1,-,0,1,0,0,0,0
m6A_63719,chr17,4070956,4070957,1,-,0,1,1,0,1,0
m6A_63720,chr17,4071092,4071093,1,-,0,1,0,0,0,0
m6A_63721,chr17,4408020,4408021,1,-,0,1,0,0,0,0
m6A_63722,chr17,4875644,4875645,1,-,0,1,0,0,0,1
m6A_63723,chr17,5009709,5009710,1,-,0,1,0,0,0,0
m6A_63724,chr17,5084247,5084248,1,-,0,1,0,0,0,0
m6A_63725,chr17,5084344,5084345,1,-,0,1,0,0,0,0
m6A_63726,chr17,5084404,5084405,1,-,0,1,0,0,1,0
m6A_63727,chr17,5347528,5347529,1,-,0,1,1,0,0,0
m6A_63728,chr17,5377858,5377859,1,-,0,1,0,0,1,0
m6A_63729,chr17,5377917,5377918,1,-,0,1,0,0,1,0
m6A_63730,chr17,6481955,6481956,1,-,0,1,0,0,0,0
m6A_63731,chr17,6531563,6531564,1,-,0,1,0,0,0,0
m6A_63732,chr17,6695596,6695597,1,-,0,1,0,0,0,0
m6A_63733,chr17,7138895,7138896,1,-,0,1,0,0,1,0
m6A_63734,chr17,7138998,7138999,1,-,0,1,1,1,1,0
m6A_63735,chr17,7139552,7139553,1,-,0,1,1,0,1,0
m6A_63736,chr17,7147338,7147339,1,-,0,1,0,0,0,1
m6A_63737,chr17,7184783,7184784,1,-,0,1,0,0,0,0
m6A_63738,chr17,7219356,7219357,1,-,0,1,0,0,0,0
m6A_63739,chr17,7366111,7366112,1,-,0,1,1,1,1,0
m6A_63740,chr17,7927894,7927895,1,-,0,1,0,0,0,0
m6A_63741,chr17,8066265,8066266,1,-,0,1,0,0,0,0
m6A_63742,chr17,8113892,8113893,1,-,0,1,0,0,0,0
m6A_63743,chr17,8122864,8122865,1,-,0,1,0,0,0,0
m6A_63744,chr17,8378369,8378370,1,-,0,1,0,0,0,0
m6A_63745,chr17,8379010,8379011,1,-,0,1,0,0,0,0
m6A_63746,chr17,8526514,8526515,1,-,0,1,0,0,0,0
m6A_63747,chr17,10600989,10600990,1,-,0,1,0,0,0,0
m6A_63748,chr17,11989549,11989550,1,-,0,1,0,0,0,0
m6A_63749,chr17,12896115,12896116,1,-,0,1,1,0,1,0
m6A_63750,chr17,13399532,13399533,1,-,0,1,0,0,0,0
m6A_63751,chr17,13504028,13504029,1,-,0,1,0,0,0,0
m6A_63752,chr17,14283216,14283217,1,-,0,1,0,0,0,0
m6A_63753,chr17,15881225,15881226,1,-,0,1,0,0,1,0
m6A_63754,chr17,15935613,15935614,1,-,0,1,1,0,1,1
m6A_63755,chr17,16395846,16395847,1,-,0,1,0,0,0,0
m6A_63756,chr17,16440848,16440849,1,-,0,1,0,0,0,0
m6A_63757,chr17,17670508,17670509,1,-,0,1,0,0,0,0
m6A_63758,chr17,17772433,17772434,1,-,0,1,0,0,0,0
m6A_63759,chr17,18218678,18218679,1,-,0,1,0,0,0,0
m6A_63760,chr17,18573537,18573538,1,-,0,1,0,0,0,0
m6A_63761,chr17,18874624,18874625,1,-,0,1,1,0,1,0
m6A_63762,chr17,18881197,18881198,1,-,0,1,0,0,0,0
m6A_63763,chr17,19451364,19451365,1,-,0,1,0,0,0,0
m6A_63764,chr17,19881140,19881141,1,-,0,1,0,0,0,0
m6A_63765,chr17,20754701,20754702,1,-,0,1,0,0,0,0
m6A_63766,chr17,20905852,20905853,1,-,0,1,0,0,0,0
m6A_63767,chr17,20905965,20905966,1,-,0,1,0,0,0,0
m6A_63768,chr17,21101651,21101652,1,-,0,1,1,0,1,0
m6A_63769,chr17,21101789,21101790,1,-,0,1,0,0,1,1
m6A_63770,chr17,21281270,21281271,1,-,0,1,0,0,0,0
m6A_63771,chr17,21437165,21437166,1,-,0,1,1,0,0,0
m6A_63772,chr17,21438237,21438238,1,-,0,1,0,0,0,0
m6A_63773,chr17,25628997,25628998,1,-,0,1,0,0,0,0
m6A_63774,chr17,26115888,26115889,1,-,0,1,0,0,0,0
m6A_63775,chr17,26674374,26674375,1,-,0,1,0,0,0,0
m6A_63776,chr17,26674896,26674897,1,-,0,1,0,0,1,0
m6A_63777,chr17,26919105,26919106,1,-,0,1,0,0,1,0
m6A_63778,chr17,26961883,26961884,1,-,0,1,1,0,1,0
m6A_63779,chr17,26962054,26962055,1,-,0,1,0,0,0,0
m6A_63780,chr17,26962473,26962474,1,-,0,1,0,0,1,1
m6A_63781,chr17,26975963,26975964,1,-,0,1,0,0,0,0
m6A_63782,chr17,27140070,27140071,1,-,0,1,0,0,0,0
m6A_63783,chr17,27225382,27225383,1,-,0,1,0,0,0,0
m6A_63784,chr17,27590803,27590804,1,-,0,1,1,1,1,0
m6A_63785,chr17,27591360,27591361,1,-,0,1,1,1,1,0
m6A_63786,chr17,27613116,27613117,1,-,0,1,0,0,1,0
m6A_63787,chr17,27613158,27613159,1,-,0,1,1,0,1,1
m6A_63788,chr17,27613744,27613745,1,-,0,1,1,1,1,0
m6A_63789,chr17,27613896,27613897,1,-,0,1,0,0,1,1
m6A_63790,chr17,27614016,27614017,1,-,0,1,0,1,1,0
m6A_63791,chr17,27614233,27614234,1,-,0,1,1,1,1,0
m6A_63792,chr17,27614529,27614530,1,-,0,1,0,1,1,0
m6A_63793,chr17,27614599,27614600,1,-,0,1,0,0,1,1
m6A_63794,chr17,27900805,27900806,1,-,0,1,0,0,0,0
m6A_63795,chr17,27959674,27959675,1,-,0,1,0,0,0,1
m6A_63796,chr17,28257194,28257195,1,-,0,1,0,0,0,0
m6A_63797,chr17,28973523,28973524,1,-,0,1,0,0,0,0
m6A_63798,chr17,29428276,29428277,1,-,0,1,0,0,0,0
m6A_63799,chr17,29533390,29533391,1,-,0,1,0,0,0,0
m6A_63800,chr17,29862980,29862981,1,-,0,1,0,0,0,0
m6A_63801,chr17,30817238,30817239,1,-,0,1,0,0,0,0
m6A_63802,chr17,30818610,30818611,1,-,0,1,0,0,0,0
m6A_63803,chr17,31639489,31639490,1,-,0,1,0,0,0,0
m6A_63804,chr17,32023234,32023235,1,-,0,1,0,0,0,0
m6A_63805,chr17,33127142,33127143,1,-,0,1,0,0,0,0
m6A_63806,chr17,33982022,33982023,1,-,0,1,0,0,0,0
m6A_63807,chr17,35171667,35171668,1,-,0,1,0,0,0,0
m6A_63808,chr17,35716142,35716143,1,-,0,1,0,0,0,0
m6A_63809,chr17,35878181,35878182,1,-,0,1,0,1,0,0
m6A_63810,chr17,35913455,35913456,1,-,0,1,0,1,0,0
m6A_63811,chr17,36829574,36829575,1,-,0,1,0,0,0,0
m6A_63812,chr17,36891510,36891511,1,-,0,1,0,0,0,0
m6A_63813,chr17,36891554,36891555,1,-,0,1,0,0,0,0
m6A_63814,chr17,36924997,36924998,1,-,0,1,0,0,0,0
m6A_63815,chr17,37381411,37381412,1,-,0,1,0,0,0,0
m6A_63816,chr17,37564987,37564988,1,-,0,1,1,1,1,0
m6A_63817,chr17,37774218,37774219,1,-,0,1,0,0,0,0
m6A_63818,chr17,37777244,37777245,1,-,0,1,0,0,0,0
m6A_63819,chr17,38062522,38062523,1,-,0,1,0,0,0,0
m6A_63820,chr17,38078707,38078708,1,-,0,1,0,0,0,1
m6A_63821,chr17,38152540,38152541,1,-,0,1,0,0,0,0
m6A_63822,chr17,38175836,38175837,1,-,0,1,0,0,0,0
m6A_63823,chr17,38466447,38466448,1,-,0,1,0,0,0,0
m6A_63824,chr17,39156416,39156417,1,-,0,1,0,0,0,0
m6A_63825,chr17,39592218,39592219,1,-,0,1,0,0,0,0
m6A_63826,chr17,39959112,39959113,1,-,0,1,0,0,0,0
m6A_63827,chr17,39967405,39967406,1,-,0,1,0,0,0,0
m6A_63828,chr17,39981701,39981702,1,-,0,1,0,0,0,0
m6A_63829,chr17,40010028,40010029,1,-,0,1,0,0,0,0
m6A_63830,chr17,40010487,40010488,1,-,0,1,0,1,0,0
m6A_63831,chr17,40021675,40021676,1,-,0,1,0,0,0,0
m6A_63832,chr17,40375829,40375830,1,-,0,1,0,0,0,0
m6A_63833,chr17,40897054,40897055,1,-,0,1,0,0,0,0
m6A_63834,chr17,41173858,41173859,1,-,0,1,0,0,0,0
m6A_63835,chr17,41243903,41243904,1,-,0,1,0,0,0,0
m6A_63836,chr17,41244631,41244632,1,-,0,1,1,0,0,0
m6A_63837,chr17,41846549,41846550,1,-,0,1,1,0,0,0
